Name,Move,Move_points
Poliwag,psychic,90
Poliwag,hypnosis,
Poliwag,rage,20
Poliwag,mimic,
Poliwag,double-team,
Poliwag,defense-curl,
Poliwag,haze,
Poliwag,bide,
Poliwag,waterfall,80
Poliwag,skull-bash,130
Poliwag,amnesia,
Poliwag,bubble,40
Poliwag,psywave,
Poliwag,splash,
Poliwag,rest,
Poliwag,substitute,
Poliwag,thief,60
Poliwag,mind-reader,
Poliwag,snore,50
Poliwag,curse,
Poliwag,protect,
Poliwag,belly-drum,
Poliwag,icy-wind,55
Poliwag,endure,
Poliwag,swagger,
Poliwag,attract,
Poliwag,sleep-talk,
Poliwag,return,
Poliwag,frustration,
Poliwag,encore,
Poliwag,hidden-power,60
Poliwag,rain-dance,
Poliwag,whirlpool,35
Poliwag,hail,
Poliwag,facade,70
Poliwag,helping-hand,
Poliwag,endeavor,
Poliwag,refresh,
Poliwag,secret-power,70
Poliwag,dive,80
Poliwag,ice-ball,30
Poliwag,mud-shot,55
Poliwag,water-sport,
Poliwag,water-pulse,60
Poliwag,wake-up-slap,70
Poliwag,natural-gift,
Poliwag,mud-bomb,65
Poliwag,captivate,
Poliwag,round,60
Poliwag,scald,80
Poliwag,confide,
Poliwhirl,double-slap,15
Poliwhirl,mega-punch,80
Poliwhirl,ice-punch,75
Poliwhirl,mega-kick,120
Poliwhirl,headbutt,70
Poliwhirl,body-slam,85
Poliwhirl,take-down,90
Poliwhirl,double-edge,120
Poliwhirl,water-gun,40
Poliwhirl,hydro-pump,110
Poliwhirl,surf,90
Poliwhirl,ice-beam,90
Poliwhirl,blizzard,110
Poliwhirl,bubble-beam,65
Poliwhirl,submission,80
Poliwhirl,counter,
Poliwhirl,seismic-toss,
Poliwhirl,strength,80
Poliwhirl,earthquake,100
Poliwhirl,fissure,
Poliwhirl,dig,80
Poliwhirl,toxic,
Poliwhirl,psychic,90
Poliwhirl,hypnosis,
Poliwhirl,rage,20
Poliwhirl,mimic,
Poliwhirl,double-team,
Poliwhirl,defense-curl,
Poliwhirl,bide,
Poliwhirl,metronome,
Poliwhirl,waterfall,80
Poliwhirl,skull-bash,130
Poliwhirl,amnesia,
Poliwhirl,bubble,40
Poliwhirl,psywave,
Poliwhirl,rest,
Poliwhirl,substitute,
Poliwhirl,thief,60
Poliwhirl,snore,50
Poliwhirl,curse,
Poliwhirl,protect,
Poliwhirl,belly-drum,
Poliwhirl,mud-slap,20
Poliwhirl,icy-wind,55
Poliwhirl,detect,
Poliwhirl,endure,
Poliwhirl,swagger,
Poliwhirl,attract,
Poliwhirl,sleep-talk,
Poliwhirl,return,
Poliwhirl,frustration,
Poliwhirl,hidden-power,60
Poliwhirl,rain-dance,
Poliwhirl,rock-smash,40
Poliwhirl,whirlpool,35
Poliwhirl,hail,
Poliwhirl,facade,70
Poliwhirl,focus-punch,150
Poliwhirl,helping-hand,
Poliwhirl,brick-break,75
Poliwhirl,endeavor,
Poliwhirl,secret-power,70
Poliwhirl,dive,80
Poliwhirl,mud-shot,55
Poliwhirl,water-sport,
Poliwhirl,water-pulse,60
Poliwhirl,wake-up-slap,70
Poliwhirl,natural-gift,
Poliwhirl,fling,
Poliwhirl,mud-bomb,65
Poliwhirl,captivate,
Poliwhirl,round,60
Poliwhirl,scald,80
Poliwhirl,bulldoze,60
Poliwhirl,confide,
Poliwhirl,power-up-punch,40
Poliwrath,double-slap,15
Poliwrath,mega-punch,80
Poliwrath,ice-punch,75
Poliwrath,mega-kick,120
Poliwrath,headbutt,70
Poliwrath,body-slam,85
Poliwrath,take-down,90
Poliwrath,double-edge,120
Poliwrath,water-gun,40
Poliwrath,surf,90
Poliwrath,ice-beam,90
Poliwrath,blizzard,110
Poliwrath,bubble-beam,65
Poliwrath,hyper-beam,150
Poliwrath,submission,80
Poliwrath,counter,
Poliwrath,seismic-toss,
Poliwrath,strength,80
Poliwrath,earthquake,100
Poliwrath,fissure,
Poliwrath,dig,80
Poliwrath,toxic,
Poliwrath,psychic,90
Poliwrath,hypnosis,
Poliwrath,rage,20
Poliwrath,mimic,
Poliwrath,double-team,
Poliwrath,defense-curl,
Poliwrath,bide,
Poliwrath,metronome,
Poliwrath,waterfall,80
Poliwrath,skull-bash,130
Poliwrath,psywave,
Poliwrath,rest,
Poliwrath,rock-slide,75
Poliwrath,substitute,
Poliwrath,thief,60
Poliwrath,mind-reader,
Poliwrath,snore,50
Poliwrath,curse,
Poliwrath,protect,
Poliwrath,mud-slap,20
Poliwrath,icy-wind,55
Poliwrath,detect,
Poliwrath,endure,
Poliwrath,swagger,
Poliwrath,attract,
Poliwrath,sleep-talk,
Poliwrath,return,
Poliwrath,frustration,
Poliwrath,dynamic-punch,100
Poliwrath,hidden-power,60
Poliwrath,rain-dance,
Poliwrath,rock-smash,40
Poliwrath,whirlpool,35
Poliwrath,hail,
Poliwrath,facade,70
Poliwrath,focus-punch,150
Poliwrath,helping-hand,
Poliwrath,brick-break,75
Poliwrath,endeavor,
Poliwrath,secret-power,70
Poliwrath,dive,80
Poliwrath,rock-tomb,60
Poliwrath,bulk-up,
Poliwrath,water-pulse,60
Poliwrath,natural-gift,
Poliwrath,payback,50
Poliwrath,fling,
Poliwrath,poison-jab,80
Poliwrath,vacuum-wave,40
Poliwrath,focus-blast,120
Poliwrath,giga-impact,150
Poliwrath,rock-climb,90
Poliwrath,captivate,
Poliwrath,low-sweep,65
Poliwrath,round,60
Poliwrath,scald,80
Poliwrath,circle-throw,60
Poliwrath,bulldoze,60
Poliwrath,work-up,
Poliwrath,confide,
Poliwrath,power-up-punch,40
Abra,mega-punch,80
Abra,fire-punch,75
Abra,ice-punch,75
Abra,thunder-punch,75
Abra,mega-kick,120
Abra,headbutt,70
Abra,body-slam,85
Abra,take-down,90
Abra,double-edge,120
Abra,submission,80
Abra,counter,
Abra,seismic-toss,
Abra,thunder-wave,
Abra,toxic,
Abra,psychic,90
Abra,rage,20
Abra,teleport,
Abra,mimic,
Abra,double-team,
Abra,barrier,
Abra,light-screen,
Abra,reflect,
Abra,bide,
Abra,metronome,
Abra,skull-bash,130
Abra,dream-eater,100
Abra,flash,
Abra,psywave,
Abra,rest,
Abra,tri-attack,80
Abra,substitute,
Abra,thief,60
Abra,nightmare,
Abra,snore,50
Abra,curse,
Abra,protect,
Abra,zap-cannon,120
Abra,endure,
Abra,swagger,
Abra,attract,
Abra,sleep-talk,
Abra,return,
Abra,frustration,
Abra,safeguard,
Abra,dynamic-punch,100
Abra,encore,
Abra,iron-tail,100
Abra,hidden-power,60
Abra,rain-dance,
Abra,sunny-day,
Abra,psych-up,
Abra,shadow-ball,80
Abra,torment,
Abra,facade,70
Abra,focus-punch,150
Abra,taunt,
Abra,trick,
Abra,role-play,
Abra,magic-coat,
Abra,recycle,
Abra,knock-off,65
Abra,skill-swap,
Abra,snatch,
Abra,secret-power,70
Abra,signal-beam,75
Abra,calm-mind,
Abra,shock-wave,60
Abra,gravity,
Abra,natural-gift,
Abra,embargo,
Abra,fling,
Abra,psycho-shift,
Abra,power-trick,
Abra,guard-swap,
Abra,drain-punch,75
Abra,energy-ball,90
Abra,zen-headbutt,80
Abra,trick-room,
Abra,captivate,
Abra,grass-knot,
Abra,charge-beam,50
Abra,guard-split,
Abra,wonder-room,
Abra,psyshock,80
Abra,telekinesis,
Abra,magic-room,
Abra,foul-play,95
Abra,round,60
Abra,ally-switch,
Abra,confide,
Abra,dazzling-gleam,80
Abra,psychic-terrain,
Kadabra,mega-punch,80
Kadabra,fire-punch,75
Kadabra,ice-punch,75
Kadabra,thunder-punch,75
Kadabra,mega-kick,120
Kadabra,headbutt,70
Kadabra,body-slam,85
Kadabra,take-down,90
Kadabra,double-edge,120
Kadabra,disable,
Kadabra,psybeam,65
Kadabra,submission,80
Kadabra,counter,
Kadabra,seismic-toss,
Kadabra,thunder-wave,
Kadabra,dig,80
Kadabra,toxic,
Kadabra,confusion,50
Kadabra,psychic,90
Kadabra,rage,20
Kadabra,teleport,
Kadabra,mimic,
Kadabra,double-team,
Kadabra,recover,
Kadabra,light-screen,
Kadabra,reflect,
Kadabra,bide,
Kadabra,metronome,
Kadabra,skull-bash,130
Kadabra,kinesis,
Kadabra,dream-eater,100
Kadabra,flash,
Kadabra,psywave,
Kadabra,rest,
Kadabra,tri-attack,80
Kadabra,substitute,
Kadabra,thief,60
Kadabra,nightmare,
Kadabra,snore,50
Kadabra,curse,
Kadabra,protect,
Kadabra,zap-cannon,120
Kadabra,endure,
Kadabra,swagger,
Kadabra,attract,
Kadabra,sleep-talk,
Kadabra,return,
Kadabra,frustration,
Kadabra,safeguard,
Kadabra,dynamic-punch,100
Kadabra,iron-tail,100
Kadabra,hidden-power,60
Kadabra,rain-dance,
Kadabra,sunny-day,
Kadabra,psych-up,
Kadabra,shadow-ball,80
Kadabra,future-sight,120
Kadabra,torment,
Kadabra,facade,70
Kadabra,focus-punch,150
Kadabra,taunt,
Kadabra,trick,
Kadabra,role-play,
Kadabra,magic-coat,
Kadabra,recycle,
Kadabra,knock-off,65
Kadabra,skill-swap,
Kadabra,snatch,
Kadabra,secret-power,70
Kadabra,signal-beam,75
Kadabra,calm-mind,
Kadabra,shock-wave,60
Kadabra,gravity,
Kadabra,miracle-eye,
Kadabra,natural-gift,
Kadabra,embargo,
Kadabra,fling,
Kadabra,drain-punch,75
Kadabra,energy-ball,90
Kadabra,psycho-cut,70
Kadabra,zen-headbutt,80
Kadabra,trick-room,
Kadabra,captivate,
Kadabra,grass-knot,
Kadabra,charge-beam,50
Kadabra,wonder-room,
Kadabra,psyshock,80
Kadabra,telekinesis,
Kadabra,magic-room,
Kadabra,foul-play,95
Kadabra,round,60
Kadabra,ally-switch,
Kadabra,confide,
Kadabra,dazzling-gleam,80
Alakazam,mega-punch,80
Alakazam,fire-punch,75
Alakazam,ice-punch,75
Alakazam,thunder-punch,75
Alakazam,mega-kick,120
Alakazam,headbutt,70
Alakazam,body-slam,85
Alakazam,take-down,90
Alakazam,double-edge,120
Alakazam,disable,
Alakazam,psybeam,65
Alakazam,hyper-beam,150
Alakazam,submission,80
Alakazam,counter,
Alakazam,seismic-toss,
Alakazam,thunder-wave,
Alakazam,dig,80
Alakazam,toxic,
Alakazam,confusion,50
Alakazam,psychic,90
Alakazam,rage,20
Alakazam,teleport,
Alakazam,mimic,
Alakazam,double-team,
Alakazam,recover,
Alakazam,light-screen,
Alakazam,reflect,
Alakazam,bide,
Alakazam,metronome,
Alakazam,skull-bash,130
Alakazam,kinesis,
Alakazam,dream-eater,100
Alakazam,flash,
Alakazam,psywave,
Alakazam,rest,
Alakazam,tri-attack,80
Alakazam,substitute,
Alakazam,thief,60
Alakazam,nightmare,
Alakazam,snore,50
Alakazam,curse,
Alakazam,protect,
Alakazam,zap-cannon,120
Alakazam,endure,
Alakazam,swagger,
Alakazam,attract,
Alakazam,sleep-talk,
Alakazam,return,
Alakazam,frustration,
Alakazam,safeguard,
Alakazam,dynamic-punch,100
Alakazam,iron-tail,100
Alakazam,hidden-power,60
Alakazam,rain-dance,
Alakazam,sunny-day,
Alakazam,psych-up,
Alakazam,shadow-ball,80
Alakazam,future-sight,120
Alakazam,torment,
Alakazam,facade,70
Alakazam,focus-punch,150
Alakazam,taunt,
Alakazam,trick,
Alakazam,role-play,
Alakazam,magic-coat,
Alakazam,recycle,
Alakazam,knock-off,65
Alakazam,skill-swap,
Alakazam,snatch,
Alakazam,secret-power,70
Alakazam,signal-beam,75
Alakazam,calm-mind,
Alakazam,shock-wave,60
Alakazam,gravity,
Alakazam,miracle-eye,
Alakazam,natural-gift,
Alakazam,embargo,
Alakazam,fling,
Alakazam,drain-punch,75
Alakazam,focus-blast,120
Alakazam,energy-ball,90
Alakazam,giga-impact,150
Alakazam,psycho-cut,70
Alakazam,zen-headbutt,80
Alakazam,trick-room,
Alakazam,captivate,
Alakazam,grass-knot,
Alakazam,charge-beam,50
Alakazam,wonder-room,
Alakazam,psyshock,80
Alakazam,telekinesis,
Alakazam,magic-room,
Alakazam,foul-play,95
Alakazam,round,60
Alakazam,ally-switch,
Alakazam,confide,
Alakazam,dazzling-gleam,80
Machop,karate-chop,50
Machop,mega-punch,80
Machop,fire-punch,75
Machop,ice-punch,75
Machop,thunder-punch,75
Machop,mega-kick,120
Machop,rolling-kick,60
Machop,headbutt,70
Machop,body-slam,85
Machop,take-down,90
Machop,double-edge,120
Machop,leer,
Machop,flamethrower,90
Machop,submission,80
Machop,low-kick,
Machop,counter,
Machop,seismic-toss,
Machop,strength,80
Machop,earthquake,100
Machop,fissure,
Machop,dig,80
Machop,toxic,
Machop,meditate,
Machop,rage,20
Machop,mimic,
Machop,double-team,
Machop,light-screen,
Machop,focus-energy,
Machop,bide,
Machop,metronome,
Machop,fire-blast,110
Machop,skull-bash,130
Machop,rest,
Machop,rock-slide,75
Machop,substitute,
Machop,thief,60
Machop,snore,50
Machop,curse,
Machop,protect,
Machop,scary-face,
Machop,mud-slap,20
Machop,foresight,
Machop,detect,
Machop,endure,
Machop,swagger,
Machop,attract,
Machop,sleep-talk,
Machop,return,
Machop,frustration,
Machop,dynamic-punch,100
Machop,encore,
Machop,vital-throw,70
Machop,hidden-power,60
Machop,cross-chop,100
Machop,rain-dance,
Machop,sunny-day,
Machop,rock-smash,40
Machop,facade,70
Machop,focus-punch,150
Machop,smelling-salts,70
Machop,helping-hand,
Machop,role-play,
Machop,superpower,120
Machop,revenge,60
Machop,brick-break,75
Machop,knock-off,65
Machop,secret-power,70
Machop,rock-tomb,60
Machop,tickle,
Machop,bulk-up,
Machop,wake-up-slap,70
Machop,natural-gift,
Machop,close-combat,120
Machop,payback,50
Machop,fling,
Machop,power-trick,
Machop,poison-jab,80
Machop,vacuum-wave,40
Machop,focus-blast,120
Machop,bullet-punch,40
Machop,rock-climb,90
Machop,captivate,
Machop,smack-down,50
Machop,heavy-slam,
Machop,low-sweep,65
Machop,round,60
Machop,quick-guard,
Machop,incinerate,60
Machop,retaliate,70
Machop,bulldoze,60
Machop,work-up,
Machop,dual-chop,40
Machop,confide,
Machop,power-up-punch,40
Machoke,karate-chop,50
Machoke,mega-punch,80
Machoke,fire-punch,75
Machoke,ice-punch,75
Machoke,thunder-punch,75
Machoke,mega-kick,120
Machoke,headbutt,70
Machoke,body-slam,85
Machoke,take-down,90
Machoke,double-edge,120
Machoke,leer,
Machoke,flamethrower,90
Machoke,submission,80
Machoke,low-kick,
Machoke,counter,
Machoke,seismic-toss,
Machoke,strength,80
Machoke,earthquake,100
Machoke,fissure,
Machoke,dig,80
Machoke,toxic,
Machoke,rage,20
Machoke,mimic,
Machoke,double-team,
Machoke,light-screen,
Machoke,focus-energy,
Machoke,bide,
Machoke,metronome,
Machoke,fire-blast,110
Machoke,skull-bash,130
Machoke,rest,
Machoke,rock-slide,75
Machoke,substitute,
Machoke,thief,60
Machoke,snore,50
Machoke,curse,
Machoke,protect,
Machoke,scary-face,
Machoke,mud-slap,20
Machoke,foresight,
Machoke,detect,
Machoke,endure,
Machoke,swagger,
Machoke,attract,
Machoke,sleep-talk,
Machoke,return,
Machoke,frustration,
Machoke,dynamic-punch,100
Machoke,vital-throw,70
Machoke,hidden-power,60
Machoke,cross-chop,100
Machoke,rain-dance,
Machoke,sunny-day,
Machoke,rock-smash,40
Machoke,facade,70
Machoke,focus-punch,150
Machoke,helping-hand,
Machoke,role-play,
Machoke,superpower,120
Machoke,revenge,60
Machoke,brick-break,75
Machoke,knock-off,65
Machoke,secret-power,70
Machoke,rock-tomb,60
Machoke,bulk-up,
Machoke,wake-up-slap,70
Machoke,natural-gift,
Machoke,payback,50
Machoke,fling,
Machoke,poison-jab,80
Machoke,vacuum-wave,40
Machoke,focus-blast,120
Machoke,rock-climb,90
Machoke,captivate,
Machoke,smack-down,50
Machoke,low-sweep,65
Machoke,round,60
Machoke,incinerate,60
Machoke,retaliate,70
Machoke,bulldoze,60
Machoke,work-up,
Machoke,dual-chop,40
Machoke,confide,
Machoke,power-up-punch,40
Machamp,karate-chop,50
Machamp,mega-punch,80
Machamp,fire-punch,75
Machamp,ice-punch,75
Machamp,thunder-punch,75
Machamp,mega-kick,120
Machamp,headbutt,70
Machamp,body-slam,85
Machamp,take-down,90
Machamp,double-edge,120
Machamp,leer,
Machamp,flamethrower,90
Machamp,hyper-beam,150
Machamp,submission,80
Machamp,low-kick,
Machamp,counter,
Machamp,seismic-toss,
Machamp,strength,80
Machamp,earthquake,100
Machamp,fissure,
Machamp,dig,80
Machamp,toxic,
Machamp,rage,20
Machamp,mimic,
Machamp,double-team,
Machamp,light-screen,
Machamp,focus-energy,
Machamp,bide,
Machamp,metronome,
Machamp,fire-blast,110
Machamp,skull-bash,130
Machamp,rest,
Machamp,rock-slide,75
Machamp,substitute,
Machamp,thief,60
Machamp,snore,50
Machamp,curse,
Machamp,protect,
Machamp,scary-face,
Machamp,mud-slap,20
Machamp,foresight,
Machamp,detect,
Machamp,endure,
Machamp,swagger,
Machamp,attract,
Machamp,sleep-talk,
Machamp,return,
Machamp,frustration,
Machamp,dynamic-punch,100
Machamp,vital-throw,70
Machamp,hidden-power,60
Machamp,cross-chop,100
Machamp,rain-dance,
Machamp,sunny-day,
Machamp,rock-smash,40
Machamp,facade,70
Machamp,focus-punch,150
Machamp,helping-hand,
Machamp,role-play,
Machamp,superpower,120
Machamp,revenge,60
Machamp,brick-break,75
Machamp,knock-off,65
Machamp,secret-power,70
Machamp,rock-tomb,60
Machamp,bulk-up,
Machamp,wake-up-slap,70
Machamp,natural-gift,
Machamp,payback,50
Machamp,fling,
Machamp,poison-jab,80
Machamp,vacuum-wave,40
Machamp,focus-blast,120
Machamp,giga-impact,150
Machamp,rock-climb,90
Machamp,stone-edge,100
Machamp,captivate,
Machamp,wide-guard,
Machamp,smack-down,50
Machamp,low-sweep,65
Machamp,round,60
Machamp,incinerate,60
Machamp,retaliate,70
Machamp,bulldoze,60
Machamp,work-up,
Machamp,dual-chop,40
Machamp,confide,
Machamp,power-up-punch,40
Bellsprout,swords-dance,
Bellsprout,cut,50
Bellsprout,bind,15
Bellsprout,slam,80
Bellsprout,vine-whip,45
Bellsprout,wrap,15
Bellsprout,take-down,90
Bellsprout,double-edge,120
Bellsprout,acid,40
Bellsprout,mega-drain,40
Bellsprout,growth,
Bellsprout,razor-leaf,55
Bellsprout,solar-beam,120
Bellsprout,poison-powder,
Bellsprout,stun-spore,
Bellsprout,sleep-powder,
Bellsprout,toxic,
Bellsprout,rage,20
Bellsprout,mimic,
Bellsprout,double-team,
Bellsprout,reflect,
Bellsprout,bide,
Bellsprout,leech-life,80
Bellsprout,flash,
Bellsprout,rest,
Bellsprout,substitute,
Bellsprout,thief,60
Bellsprout,snore,50
Bellsprout,curse,
Bellsprout,protect,
Bellsprout,sludge-bomb,90
Bellsprout,giga-drain,75
Bellsprout,endure,
Bellsprout,swagger,
Bellsprout,attract,
Bellsprout,sleep-talk,
Bellsprout,return,
Bellsprout,frustration,
Bellsprout,encore,
Bellsprout,sweet-scent,
Bellsprout,synthesis,
Bellsprout,hidden-power,60
Bellsprout,sunny-day,
Bellsprout,facade,70
Bellsprout,nature-power,
Bellsprout,ingrain,
Bellsprout,knock-off,65
Bellsprout,secret-power,70
Bellsprout,weather-ball,50
Bellsprout,tickle,
Bellsprout,bullet-seed,25
Bellsprout,magical-leaf,60
Bellsprout,natural-gift,
Bellsprout,wring-out,
Bellsprout,gastro-acid,
Bellsprout,worry-seed,
Bellsprout,sucker-punch,70
Bellsprout,poison-jab,80
Bellsprout,seed-bomb,80
Bellsprout,energy-ball,90
Bellsprout,power-whip,120
Bellsprout,captivate,
Bellsprout,grass-knot,
Bellsprout,venoshock,65
Bellsprout,acid-spray,40
Bellsprout,round,60
Bellsprout,clear-smog,50
Bellsprout,belch,120
Bellsprout,confide,
Bellsprout,infestation,20
Bellsprout,strength-sap,
Weepinbell,swords-dance,
Weepinbell,cut,50
Weepinbell,bind,15
Weepinbell,slam,80
Weepinbell,vine-whip,45
Weepinbell,wrap,15
Weepinbell,take-down,90
Weepinbell,double-edge,120
Weepinbell,acid,40
Weepinbell,mega-drain,40
Weepinbell,growth,
Weepinbell,razor-leaf,55
Weepinbell,solar-beam,120
Weepinbell,poison-powder,
Weepinbell,stun-spore,
Weepinbell,sleep-powder,
Weepinbell,toxic,
Weepinbell,rage,20
Weepinbell,mimic,
Weepinbell,double-team,
Weepinbell,reflect,
Weepinbell,bide,
Weepinbell,flash,
Weepinbell,rest,
Weepinbell,substitute,
Weepinbell,thief,60
Weepinbell,snore,50
Weepinbell,curse,
Weepinbell,protect,
Weepinbell,sludge-bomb,90
Weepinbell,giga-drain,75
Weepinbell,endure,
Weepinbell,swagger,
Weepinbell,attract,
Weepinbell,sleep-talk,
Weepinbell,return,
Weepinbell,frustration,
Weepinbell,sweet-scent,
Weepinbell,synthesis,
Weepinbell,hidden-power,60
Weepinbell,sunny-day,
Weepinbell,facade,70
Weepinbell,nature-power,
Weepinbell,knock-off,65
Weepinbell,secret-power,70
Weepinbell,bullet-seed,25
Weepinbell,natural-gift,
Weepinbell,wring-out,
Weepinbell,gastro-acid,
Weepinbell,worry-seed,
Weepinbell,sucker-punch,70
Weepinbell,poison-jab,80
Weepinbell,seed-bomb,80
Weepinbell,energy-ball,90
Weepinbell,captivate,
Weepinbell,grass-knot,
Weepinbell,bug-bite,60
Weepinbell,venoshock,65
Weepinbell,round,60
Weepinbell,confide,
Weepinbell,infestation,20
Victreebel,swords-dance,
Victreebel,cut,50
Victreebel,bind,15
Victreebel,vine-whip,45
Victreebel,body-slam,85
Victreebel,wrap,15
Victreebel,take-down,90
Victreebel,double-edge,120
Victreebel,acid,40
Victreebel,hyper-beam,150
Victreebel,mega-drain,40
Victreebel,razor-leaf,55
Victreebel,solar-beam,120
Victreebel,poison-powder,
Victreebel,stun-spore,
Victreebel,sleep-powder,
Victreebel,toxic,
Victreebel,rage,20
Victreebel,mimic,
Victreebel,double-team,
Victreebel,reflect,
Victreebel,bide,
Victreebel,flash,
Victreebel,rest,
Victreebel,substitute,
Victreebel,thief,60
Victreebel,snore,50
Victreebel,curse,
Victreebel,protect,
Victreebel,sludge-bomb,90
Victreebel,giga-drain,75
Victreebel,endure,
Victreebel,swagger,
Victreebel,attract,
Victreebel,sleep-talk,
Victreebel,return,
Victreebel,frustration,
Victreebel,sweet-scent,
Victreebel,synthesis,
Victreebel,hidden-power,60
Victreebel,sunny-day,
Victreebel,stockpile,
Victreebel,spit-up,
Victreebel,swallow,
Victreebel,facade,70
Victreebel,nature-power,
Victreebel,knock-off,65
Victreebel,secret-power,70
Victreebel,bullet-seed,25
Victreebel,leaf-blade,90
Victreebel,natural-gift,
Victreebel,gastro-acid,
Victreebel,worry-seed,
Victreebel,sucker-punch,70
Victreebel,poison-jab,80
Victreebel,seed-bomb,80
Victreebel,energy-ball,90
Victreebel,giga-impact,150
Victreebel,leaf-storm,130
Victreebel,captivate,
Victreebel,grass-knot,
Victreebel,bug-bite,60
Victreebel,venoshock,65
Victreebel,round,60
Victreebel,leaf-tornado,65
Victreebel,confide,
Victreebel,infestation,20
Tentacool,swords-dance,
Tentacool,cut,50
Tentacool,bind,15
Tentacool,wrap,15
Tentacool,take-down,90
Tentacool,double-edge,120
Tentacool,poison-sting,15
Tentacool,supersonic,
Tentacool,acid,40
Tentacool,water-gun,40
Tentacool,hydro-pump,110
Tentacool,surf,90
Tentacool,ice-beam,90
Tentacool,blizzard,110
Tentacool,bubble-beam,65
Tentacool,aurora-beam,65
Tentacool,mega-drain,40
Tentacool,toxic,
Tentacool,rage,20
Tentacool,mimic,
Tentacool,screech,
Tentacool,double-team,
Tentacool,confuse-ray,
Tentacool,barrier,
Tentacool,haze,
Tentacool,reflect,
Tentacool,bide,
Tentacool,waterfall,80
Tentacool,skull-bash,130
Tentacool,constrict,10
Tentacool,bubble,40
Tentacool,rest,
Tentacool,substitute,
Tentacool,thief,60
Tentacool,snore,50
Tentacool,curse,
Tentacool,protect,
Tentacool,sludge-bomb,90
Tentacool,icy-wind,55
Tentacool,giga-drain,75
Tentacool,endure,
Tentacool,swagger,
Tentacool,attract,
Tentacool,sleep-talk,
Tentacool,return,
Tentacool,frustration,
Tentacool,safeguard,
Tentacool,rapid-spin,20
Tentacool,hidden-power,60
Tentacool,rain-dance,
Tentacool,mirror-coat,
Tentacool,whirlpool,35
Tentacool,hail,
Tentacool,facade,70
Tentacool,magic-coat,
Tentacool,knock-off,65
Tentacool,secret-power,70
Tentacool,dive,80
Tentacool,tickle,
Tentacool,muddy-water,90
Tentacool,water-pulse,60
Tentacool,brine,65
Tentacool,natural-gift,
Tentacool,acupressure,
Tentacool,payback,50
Tentacool,wring-out,
Tentacool,toxic-spikes,
Tentacool,aqua-ring,
Tentacool,poison-jab,80
Tentacool,captivate,
Tentacool,venoshock,65
Tentacool,sludge-wave,95
Tentacool,acid-spray,40
Tentacool,round,60
Tentacool,scald,80
Tentacool,hex,65
Tentacool,confide,
